,access,bicycle,bridge,bridge:movable,bridge:name,bridge:wikidata,bridge:wikipedia,button_operated,check_date:surface,condition,construction,covered,crossing,crossing:island,crossing:markings,cutting,cycleway,description,foot,foot:conditional,footway,handrail,handrail:left,handrail:right,highway,horse,incline,inline_skates,kerb,lanes,layer,lcn,level,lit,motor_vehicle,name,name:pronunciation,name:ru,note,oneway,oneway:bicycle,oneway:foot,operator,ramp,ramp:bicycle,ramp:stroller,segregated,sidewalk,ski,smoothness,snowmobile,source,step_count,stroller,surface,tactile_paving,tiger:cfcc,tiger:county,tiger:name_base,tiger:zip_left,tiger:zip_right,tunnel,wheelchair,width,wikidata,wikipedia,geometry
4740,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9390424 40.8432498, -73.9389715 40.8435584, -73.938911 40.843822)"
4667,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9380784 40.8435965, -73.9380647 40.843614, -73.9380393 40.8436037)"
4642,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9391792 40.8439387, -73.9393126 40.8433635)"
4632,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.938911 40.843822, -73.9381506 40.8435045)"
4627,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9380647 40.843614, -73.9388761 40.8439559)"
4638,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.939379 40.8425782, -73.9414819 40.84347)"
4640,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9410862 40.8439519, -73.9393361 40.8432113)"
4641,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9393126 40.8433635, -73.940993 40.8440691)"
4722,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9411194 40.8439671, -73.9410862 40.8439519, -73.9410721 40.8439697)"
4721,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.941006 40.8440528, -73.940993 40.8440691, -73.9410238 40.8440825)"
4720,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9411617 40.8441429, -73.9411935 40.8441568, -73.9412098 40.8441328)"
4643,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9407188 40.8445834, -73.9391792 40.8439387)"
4753,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.940993 40.8440691, -73.9407188 40.8445834)"
4644,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9391416 40.8440767, -73.9406584 40.8447128)"
4600,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9409293 40.8446722, -73.9410353 40.8444084, -73.9411935 40.8441568)"
4724,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete:plates,,,,,,,,,,,,"LINESTRING (-73.9416458 40.8435384, -73.9416763 40.8435511, -73.9416936 40.8435289)"
4595,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9417622 40.8434406, -73.9426305 40.8438093)"
4752,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete:plates,,,,,,,,,,,,"LINESTRING (-73.9414819 40.84347, -73.9410862 40.8439519)"
4596,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9416763 40.8435511, -73.9425977 40.8439428)"
4597,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete:plates,,,,,,,,,,,,"LINESTRING (-73.941274 40.8440381, -73.9416763 40.8435511)"
4732,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9426305 40.8438093, -73.9426351 40.843831)"
4731,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9426035 40.8439189, -73.9425977 40.8439428)"
4723,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9412624 40.8440553, -73.941274 40.8440381, -73.9412498 40.844027)"
4749,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9425977 40.8439428, -73.9424072 40.844515)"
4598,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9424072 40.844515, -73.941274 40.8440381)"
4718,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9407426 40.8445935, -73.9407188 40.8445834, -73.940708 40.8446064)"
4719,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9409172 40.8446975, -73.9409293 40.8446722, -73.9408897 40.8446555)"
4717,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9406701 40.8446877, -73.9406584 40.8447128, -73.9407019 40.8447304)"
4716,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9408423 40.8447872, -73.940869 40.844798, -73.9408787 40.8447778)"
4646,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9404412 40.8452698, -73.9390183 40.8446671)"
4754,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9406584 40.8447128, -73.9404412 40.8452698)"
4603,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.940641 40.845357, -73.940869 40.844798)"
4647,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,"LINESTRING (-73.9389814 40.8448082, -73.9397812 40.8451404, -73.9403868 40.845392)"
4714,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9404762 40.845285, -73.9404412 40.8452698, -73.9404311 40.8452924)"
4715,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9406343 40.845375, -73.940641 40.845357, -73.9406083 40.8453428)"
4686,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9390122 40.8446904, -73.9390183 40.8446671, -73.9389744 40.8446507)"
4690,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9386223 40.8446744, -73.9386079 40.8446955, -73.9386341 40.8447045)"
4684,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9387362 40.8447168, -73.9387326 40.8447382)"
4688,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.938714 40.8447318, -73.9387326 40.8447382, -73.9387596 40.8447457)"
4687,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9389466 40.8447984, -73.9389814 40.8448082, -73.9389887 40.84478)"
4742,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9386079 40.8446955, -73.938231 40.845217)"
4619,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9383524 40.8452682, -73.9384014 40.8451999, -73.938448 40.845135, -73.9387326 40.8447382)"
4618,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9387326 40.8447382, -73.9386304 40.8451197, -73.9385961 40.8452478, -73.9385676 40.845354)"
4648,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9388486 40.8453915, -73.9389814 40.8448082)"
4665,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9382184 40.8452332, -73.938231 40.845217, -73.9382529 40.8452262)"
4599,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9411935 40.8441568, -73.9423616 40.8446428)"
4734,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9424072 40.844515, -73.9424011 40.8445322)"
4733,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9423703 40.8446186, -73.9423616 40.8446428)"
4748,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9423616 40.8446428, -73.9422201 40.8450679, -73.9422134 40.8451404, -73.942204 40.8452079)"
4601,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.942204 40.8452079, -73.9409293 40.8446722)"
4602,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.940869 40.844798, -73.9422691 40.8453829)"
4746,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9423971 40.8421498, -73.9427499 40.8422995, -73.9428638 40.8423601, -73.9429284 40.8424062, -73.9429744 40.8424448, -73.9430139 40.8424875, -73.9430529 40.8425416, -73.9430832 40.8425953, -73.943118 40.8426791, -73.9431296 40.8427237, -73.9431286 40.8427637, -73.9431282 40.8428277, -73.9431232 40.8428786, -73.9430999 40.8429683, -73.942998 40.843274, -73.9423844 40.8451135, -73.9423813 40.8451313, -73.9423811 40.8451442, -73.9423832 40.8451574, -73.9426815 40.8461438, -73.9426956 40.8462262, -73.9427036 40.8463157, -73.9426988 40.8464021, -73.9426881 40.8464768, -73.9426565 40.8465643, -73.9425563 40.846791, -73.9423757 40.8472139, -73.9423416 40.8473317, -73.942327 40.8473791, -73.9422624 40.8476569, -73.9421671 40.8481139, -73.942186 40.8482601, -73.942188 40.8482798)"
4736,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.942204 40.8452079, -73.9422099 40.8452236)"
4735,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9422602 40.8453591, -73.9422691 40.8453829)"
4747,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9424971 40.8461077, -73.9424367 40.8461108, -73.940641 40.845357)"
4649,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,"LINESTRING (-73.9401716 40.845953, -73.9388486 40.8453915)"
4651,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete,,,,,,,,,,,,"LINESTRING (-73.9388077 40.8455295, -73.94012 40.8460788)"
4652,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9386052 40.8461793, -73.9388077 40.8455295)"
4659,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9379461 40.8459376, -73.9378991 40.845919)"
4616,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.938345 40.8454138, -73.9379461 40.8459376, -73.9379002 40.8459978, -73.9378217 40.8461061, -73.9374505 40.846618)"
4695,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9383835 40.84614, -73.9383295 40.8461304)"
4696,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9385991 40.8462034, -73.9386052 40.8461793, -73.9385734 40.8461736)"
4745,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9380976 40.8468838, -73.9382888 40.8462626, -73.9383141 40.8461804, -73.9383295 40.8461304, -73.9385241 40.8454985)"
4698,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9382888 40.8462626, -73.9383468 40.846271, -73.9384245 40.8462821, -73.938537 40.8462983)"
4697,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.938537 40.8462983, -73.9385737 40.8463035, -73.9385784 40.8462848)"
4680,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9389049 40.8438455, -73.938911 40.843822, -73.9389398 40.8438346)"
4683,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9391424 40.8439227, -73.9391792 40.8439387, -73.9391733 40.8439601)"
4681,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9389098 40.8439713, -73.9388761 40.8439559, -73.9388819 40.8439336)"
4682,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9391483 40.8440521, -73.9391416 40.8440767, -73.9391135 40.8440639)"
4629,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9388761 40.8439559, -73.9387608 40.8445708)"
4741,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9387608 40.8445708, -73.9387081 40.8445485, -73.9376919 40.8441203)"
4645,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9390183 40.8446671, -73.9391416 40.8440767)"
4624,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.937594 40.8442725, -73.9386079 40.8446955)"
4689,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9387081 40.8445485, -73.9386921 40.8445719)"
4685,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9387952 40.8445836, -73.9387608 40.8445708, -73.9387559 40.8445997)"
7952,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete:plates,,,,,,,,,,,,"LINESTRING (-73.9346369 40.8454301, -73.9350287 40.8448998, -73.9337907 40.8443795, -73.9334071 40.8449116, -73.9346369 40.8454301)"
8567,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,concrete:plates,,,,,,,,,,,,"POLYGON ((-73.9346369 40.8454301, -73.9334071 40.8449116, -73.9337907 40.8443795, -73.9350287 40.8448998, -73.9346369 40.8454301))"
7946,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9348273 40.8455122, -73.9360035 40.8460061, -73.9363883 40.8454818, -73.9352131 40.8449831, -73.9348273 40.8455122)"
8562,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-73.9360035 40.8460061, -73.9348273 40.8455122, -73.9352131 40.8449831, -73.9363883 40.8454818, -73.9360035 40.8460061))"
8563,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,"POLYGON ((-73.9347915 40.8455644, -73.9347562 40.8456248, -73.9346414 40.8455811, -73.9345577 40.8455401, -73.9345993 40.8454836, -73.9346369 40.8454301, -73.9347278 40.8454631, -73.9348273 40.8455122, -73.9347915 40.8455644))"
7947,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,"LINESTRING (-73.9345577 40.8455401, -73.9346414 40.8455811, -73.9347562 40.8456248, -73.9347915 40.8455644, -73.9348273 40.8455122, -73.9347278 40.8454631, -73.9346369 40.8454301, -73.9345993 40.8454836, -73.9345577 40.8455401)"
7948,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9343686 40.8461356, -73.9347562 40.8456248, -73.9359247 40.8461147, -73.935546 40.8466365, -73.9343686 40.8461356)"
8564,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-73.935546 40.8466365, -73.9343686 40.8461356, -73.9347562 40.8456248, -73.9359247 40.8461147, -73.935546 40.8466365))"
8565,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,"POLYGON ((-73.9343333 40.8461837, -73.9342915 40.8462533, -73.9341876 40.8462016, -73.9341071 40.846164, -73.9341476 40.8461064, -73.9341822 40.846055, -73.9342693 40.84609, -73.9343686 40.8461356, -73.9343333 40.8461837))"
7949,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,asphalt,,,,,,,,,,,,"LINESTRING (-73.9341071 40.846164, -73.9341876 40.8462016, -73.9342915 40.8462533, -73.9343333 40.8461837, -73.9343686 40.8461356, -73.9342693 40.84609, -73.9341822 40.846055, -73.9341476 40.8461064, -73.9341071 40.846164)"
4664,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9383358 40.8452613, -73.9383524 40.8452682, -73.9383513 40.84529)"
4744,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9385676 40.845354, -73.9383524 40.8452682)"
4662,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9381744 40.845338, -73.9381465 40.8453256, -73.9381576 40.8453114)"
4692,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9385609 40.8453762, -73.9385676 40.845354, -73.9385954 40.8453577)"
4663,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9383462 40.8453905, -73.938345 40.8454138, -73.9383101 40.8453983)"
4691,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9388116 40.8453866, -73.9388486 40.8453915, -73.9388401 40.8454202)"
4617,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9385241 40.8454985, -73.938345 40.8454138)"
4693,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.938559 40.8455023, -73.9385241 40.8454985, -73.9385344 40.8454642)"
4694,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9388141 40.8455077, -73.9388077 40.8455295, -73.9387721 40.8455256)"
4743,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9381465 40.8453256, -73.9377402 40.8458561)"
4626,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.938231 40.845217, -73.9372078 40.8447808)"
4620,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9371219 40.8449015, -73.9381465 40.8453256)"
4621,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9367585 40.8454037, -73.9371219 40.8449015)"
4622,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9376635 40.845781, -73.9367585 40.8454037)"
4623,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9377402 40.8458561, -73.9376635 40.845781)"
4660,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9377832 40.8458732, -73.9377402 40.8458561, -73.9377218 40.8458844)"
4658,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9376827 40.8459445, -73.937657 40.845984)"
4656,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.9376707 40.8460284, -73.9376372 40.8460111)"
5115,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"POLYGON ((-73.9376372 40.8460111, -73.9372574 40.8465308, -73.9362447 40.8461063, -73.936666 40.8455488, -73.9368095 40.8456634, -73.9374988 40.8459495, -73.937657 40.845984, -73.9376372 40.8460111))"
4661,,,,,,,,,,,,,,,,,,,,,sidewalk,,,,footway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"LINESTRING (-73.937657 40.845984, -73.9376372 40.8460111, -73.9372574 40.8465308, -73.9362447 40.8461063, -73.936666 40.8455488, -73.9368095 40.8456634, -73.9374988 40.8459495, -73.937657 40.845984)"
